,noted_date,temp,out/in,date,year,month,weekday,weekday_tag
22159,18-10-2018 15:24,41,Out,2018-10-18,2018,10,3,weekday
22167,18-10-2018 15:24,39,Out,2018-10-18,2018,10,3,weekday
22175,18-10-2018 15:23,39,Out,2018-10-18,2018,10,3,weekday
22176,18-10-2018 15:23,41,Out,2018-10-18,2018,10,3,weekday
22177,18-10-2018 15:23,40,Out,2018-10-18,2018,10,3,weekday
22195,18-10-2018 15:22,40,Out,2018-10-18,2018,10,3,weekday
22197,18-10-2018 15:22,41,Out,2018-10-18,2018,10,3,weekday
22216,18-10-2018 15:21,40,Out,2018-10-18,2018,10,3,weekday
22218,18-10-2018 15:21,41,Out,2018-10-18,2018,10,3,weekday
22241,18-10-2018 15:20,33,In,2018-10-18,2018,10,3,weekday
22242,18-10-2018 15:20,39,Out,2018-10-18,2018,10,3,weekday
22243,18-10-2018 15:20,40,Out,2018-10-18,2018,10,3,weekday
22260,18-10-2018 15:20,41,Out,2018-10-18,2018,10,3,weekday
22264,18-10-2018 15:19,40,Out,2018-10-18,2018,10,3,weekday
22275,18-10-2018 15:19,41,Out,2018-10-18,2018,10,3,weekday
22280,18-10-2018 15:19,39,Out,2018-10-18,2018,10,3,weekday
22288,18-10-2018 15:18,41,Out,2018-10-18,2018,10,3,weekday
22292,18-10-2018 15:18,40,Out,2018-10-18,2018,10,3,weekday
22310,18-10-2018 15:17,40,Out,2018-10-18,2018,10,3,weekday
22317,18-10-2018 15:17,41,Out,2018-10-18,2018,10,3,weekday
22334,18-10-2018 15:16,41,Out,2018-10-18,2018,10,3,weekday
22335,18-10-2018 15:16,40,Out,2018-10-18,2018,10,3,weekday
22358,18-10-2018 15:15,40,Out,2018-10-18,2018,10,3,weekday
22363,18-10-2018 15:15,41,Out,2018-10-18,2018,10,3,weekday
22381,18-10-2018 15:14,40,Out,2018-10-18,2018,10,3,weekday
22388,18-10-2018 15:14,41,Out,2018-10-18,2018,10,3,weekday
22389,18-10-2018 15:14,39,Out,2018-10-18,2018,10,3,weekday
22401,18-10-2018 15:13,40,Out,2018-10-18,2018,10,3,weekday
22405,18-10-2018 15:13,39,Out,2018-10-18,2018,10,3,weekday
22406,18-10-2018 15:13,41,Out,2018-10-18,2018,10,3,weekday
22414,18-10-2018 15:13,42,Out,2018-10-18,2018,10,3,weekday
22426,18-10-2018 15:12,40,Out,2018-10-18,2018,10,3,weekday
22431,18-10-2018 15:12,41,Out,2018-10-18,2018,10,3,weekday
22438,18-10-2018 15:12,39,Out,2018-10-18,2018,10,3,weekday
22447,18-10-2018 15:11,40,Out,2018-10-18,2018,10,3,weekday
22456,18-10-2018 15:11,41,Out,2018-10-18,2018,10,3,weekday
22468,18-10-2018 15:10,40,Out,2018-10-18,2018,10,3,weekday
22470,18-10-2018 15:10,41,Out,2018-10-18,2018,10,3,weekday
22489,18-10-2018 15:09,41,Out,2018-10-18,2018,10,3,weekday
22493,18-10-2018 15:09,40,Out,2018-10-18,2018,10,3,weekday
22508,18-10-2018 15:08,40,Out,2018-10-18,2018,10,3,weekday
22514,18-10-2018 15:08,41,Out,2018-10-18,2018,10,3,weekday
22523,18-10-2018 15:08,39,Out,2018-10-18,2018,10,3,weekday
22532,18-10-2018 15:07,41,Out,2018-10-18,2018,10,3,weekday
22533,18-10-2018 15:07,40,Out,2018-10-18,2018,10,3,weekday
22541,18-10-2018 15:07,39,Out,2018-10-18,2018,10,3,weekday
22554,18-10-2018 15:06,40,Out,2018-10-18,2018,10,3,weekday
22558,18-10-2018 15:06,41,Out,2018-10-18,2018,10,3,weekday
22577,18-10-2018 15:05,40,Out,2018-10-18,2018,10,3,weekday
22586,18-10-2018 15:05,42,Out,2018-10-18,2018,10,3,weekday
22587,18-10-2018 15:05,41,Out,2018-10-18,2018,10,3,weekday
22600,18-10-2018 15:04,41,Out,2018-10-18,2018,10,3,weekday
22602,18-10-2018 15:04,40,Out,2018-10-18,2018,10,3,weekday
22624,18-10-2018 15:03,40,Out,2018-10-18,2018,10,3,weekday
22633,18-10-2018 15:03,39,Out,2018-10-18,2018,10,3,weekday
22635,18-10-2018 15:03,41,Out,2018-10-18,2018,10,3,weekday
22645,18-10-2018 15:02,41,Out,2018-10-18,2018,10,3,weekday
22646,18-10-2018 15:02,40,Out,2018-10-18,2018,10,3,weekday
22655,18-10-2018 15:02,39,Out,2018-10-18,2018,10,3,weekday
22670,18-10-2018 15:01,40,Out,2018-10-18,2018,10,3,weekday
22672,18-10-2018 15:01,41,Out,2018-10-18,2018,10,3,weekday
22691,18-10-2018 15:00,40,Out,2018-10-18,2018,10,3,weekday
22698,18-10-2018 15:00,41,Out,2018-10-18,2018,10,3,weekday
22708,18-10-2018 15:00,39,Out,2018-10-18,2018,10,3,weekday
22714,18-10-2018 14:59,40,Out,2018-10-18,2018,10,3,weekday
22718,18-10-2018 14:59,41,Out,2018-10-18,2018,10,3,weekday
22724,18-10-2018 14:59,39,Out,2018-10-18,2018,10,3,weekday
22737,18-10-2018 14:58,41,Out,2018-10-18,2018,10,3,weekday
22738,18-10-2018 14:58,40,Out,2018-10-18,2018,10,3,weekday
22762,18-10-2018 14:57,40,Out,2018-10-18,2018,10,3,weekday
22764,18-10-2018 14:57,41,Out,2018-10-18,2018,10,3,weekday
22782,18-10-2018 14:57,42,Out,2018-10-18,2018,10,3,weekday
22784,18-10-2018 14:56,41,Out,2018-10-18,2018,10,3,weekday
22785,18-10-2018 14:56,40,Out,2018-10-18,2018,10,3,weekday
22807,18-10-2018 14:55,41,Out,2018-10-18,2018,10,3,weekday
22808,18-10-2018 14:55,40,Out,2018-10-18,2018,10,3,weekday
22830,18-10-2018 14:54,40,Out,2018-10-18,2018,10,3,weekday
22835,18-10-2018 14:54,41,Out,2018-10-18,2018,10,3,weekday
22852,18-10-2018 14:54,39,Out,2018-10-18,2018,10,3,weekday
22854,18-10-2018 14:53,40,Out,2018-10-18,2018,10,3,weekday
22859,18-10-2018 14:53,41,Out,2018-10-18,2018,10,3,weekday
22876,18-10-2018 14:52,40,Out,2018-10-18,2018,10,3,weekday
22878,18-10-2018 14:52,41,Out,2018-10-18,2018,10,3,weekday
22888,18-10-2018 14:52,39,Out,2018-10-18,2018,10,3,weekday
22897,18-10-2018 14:51,41,Out,2018-10-18,2018,10,3,weekday
22898,18-10-2018 14:51,40,Out,2018-10-18,2018,10,3,weekday
22913,18-10-2018 14:51,39,Out,2018-10-18,2018,10,3,weekday
22920,18-10-2018 14:50,40,Out,2018-10-18,2018,10,3,weekday
22921,18-10-2018 14:50,41,Out,2018-10-18,2018,10,3,weekday
22931,18-10-2018 14:50,39,Out,2018-10-18,2018,10,3,weekday
22944,18-10-2018 14:49,40,Out,2018-10-18,2018,10,3,weekday
22952,18-10-2018 14:49,39,Out,2018-10-18,2018,10,3,weekday
22956,18-10-2018 14:49,41,Out,2018-10-18,2018,10,3,weekday
22963,18-10-2018 14:48,40,Out,2018-10-18,2018,10,3,weekday
22964,18-10-2018 14:48,41,Out,2018-10-18,2018,10,3,weekday
22986,18-10-2018 14:47,40,Out,2018-10-18,2018,10,3,weekday
22987,18-10-2018 14:47,41,Out,2018-10-18,2018,10,3,weekday
22994,18-10-2018 14:47,39,Out,2018-10-18,2018,10,3,weekday
23007,18-10-2018 14:46,41,Out,2018-10-18,2018,10,3,weekday
23009,18-10-2018 14:46,40,Out,2018-10-18,2018,10,3,weekday
23017,18-10-2018 14:46,42,Out,2018-10-18,2018,10,3,weekday
23020,18-10-2018 14:46,39,Out,2018-10-18,2018,10,3,weekday
23030,18-10-2018 14:45,41,Out,2018-10-18,2018,10,3,weekday
23033,18-10-2018 14:45,40,Out,2018-10-18,2018,10,3,weekday
23037,18-10-2018 14:45,39,Out,2018-10-18,2018,10,3,weekday
23046,18-10-2018 14:45,42,Out,2018-10-18,2018,10,3,weekday
23053,18-10-2018 14:44,41,Out,2018-10-18,2018,10,3,weekday
23057,18-10-2018 14:44,40,Out,2018-10-18,2018,10,3,weekday
23063,18-10-2018 14:44,42,Out,2018-10-18,2018,10,3,weekday
23065,18-10-2018 14:44,39,Out,2018-10-18,2018,10,3,weekday
23078,18-10-2018 14:43,41,Out,2018-10-18,2018,10,3,weekday
23082,18-10-2018 14:43,39,Out,2018-10-18,2018,10,3,weekday
23092,18-10-2018 14:43,40,Out,2018-10-18,2018,10,3,weekday
23101,18-10-2018 14:42,41,Out,2018-10-18,2018,10,3,weekday
23102,18-10-2018 14:42,40,Out,2018-10-18,2018,10,3,weekday
23125,18-10-2018 14:41,41,Out,2018-10-18,2018,10,3,weekday
23129,18-10-2018 14:41,40,Out,2018-10-18,2018,10,3,weekday
23148,18-10-2018 14:40,41,Out,2018-10-18,2018,10,3,weekday
23149,18-10-2018 14:40,40,Out,2018-10-18,2018,10,3,weekday
23170,18-10-2018 14:39,40,Out,2018-10-18,2018,10,3,weekday
23172,18-10-2018 14:39,42,Out,2018-10-18,2018,10,3,weekday
23173,18-10-2018 14:39,41,Out,2018-10-18,2018,10,3,weekday
23188,18-10-2018 14:39,39,Out,2018-10-18,2018,10,3,weekday
23193,18-10-2018 14:38,41,Out,2018-10-18,2018,10,3,weekday
23199,18-10-2018 14:38,40,Out,2018-10-18,2018,10,3,weekday
23201,18-10-2018 14:38,42,Out,2018-10-18,2018,10,3,weekday
23206,18-10-2018 14:38,39,Out,2018-10-18,2018,10,3,weekday
23217,18-10-2018 14:37,41,Out,2018-10-18,2018,10,3,weekday
23219,18-10-2018 14:37,40,Out,2018-10-18,2018,10,3,weekday
23240,18-10-2018 14:36,41,Out,2018-10-18,2018,10,3,weekday
23241,18-10-2018 14:36,40,Out,2018-10-18,2018,10,3,weekday
23262,18-10-2018 14:35,40,Out,2018-10-18,2018,10,3,weekday
23265,18-10-2018 14:35,41,Out,2018-10-18,2018,10,3,weekday
23285,18-10-2018 14:34,41,Out,2018-10-18,2018,10,3,weekday
23290,18-10-2018 14:34,42,Out,2018-10-18,2018,10,3,weekday
23300,18-10-2018 14:34,40,Out,2018-10-18,2018,10,3,weekday
23309,18-10-2018 14:33,41,Out,2018-10-18,2018,10,3,weekday
23319,18-10-2018 14:33,40,Out,2018-10-18,2018,10,3,weekday
23333,18-10-2018 14:32,41,Out,2018-10-18,2018,10,3,weekday
23336,18-10-2018 14:32,40,Out,2018-10-18,2018,10,3,weekday
23357,18-10-2018 14:31,40,Out,2018-10-18,2018,10,3,weekday
23358,18-10-2018 14:31,41,Out,2018-10-18,2018,10,3,weekday
23379,18-10-2018 14:30,41,Out,2018-10-18,2018,10,3,weekday
23380,18-10-2018 14:30,42,Out,2018-10-18,2018,10,3,weekday
23388,18-10-2018 14:30,40,Out,2018-10-18,2018,10,3,weekday
23401,18-10-2018 14:29,41,Out,2018-10-18,2018,10,3,weekday
23406,18-10-2018 14:29,40,Out,2018-10-18,2018,10,3,weekday
23422,18-10-2018 14:28,42,Out,2018-10-18,2018,10,3,weekday
23424,18-10-2018 14:28,41,Out,2018-10-18,2018,10,3,weekday
23432,18-10-2018 14:28,40,Out,2018-10-18,2018,10,3,weekday
23444,18-10-2018 14:27,41,Out,2018-10-18,2018,10,3,weekday
23453,18-10-2018 14:27,42,Out,2018-10-18,2018,10,3,weekday
23466,18-10-2018 14:26,41,Out,2018-10-18,2018,10,3,weekday
23477,18-10-2018 14:26,40,Out,2018-10-18,2018,10,3,weekday
23480,18-10-2018 14:26,42,Out,2018-10-18,2018,10,3,weekday
23489,18-10-2018 14:25,42,Out,2018-10-18,2018,10,3,weekday
23490,18-10-2018 14:25,41,Out,2018-10-18,2018,10,3,weekday
23498,18-10-2018 14:25,40,Out,2018-10-18,2018,10,3,weekday
23505,18-10-2018 14:25,39,Out,2018-10-18,2018,10,3,weekday
23511,18-10-2018 14:24,41,Out,2018-10-18,2018,10,3,weekday
23515,18-10-2018 14:24,39,Out,2018-10-18,2018,10,3,weekday
23523,18-10-2018 14:24,42,Out,2018-10-18,2018,10,3,weekday
23534,18-10-2018 14:23,41,Out,2018-10-18,2018,10,3,weekday
23538,18-10-2018 14:23,40,Out,2018-10-18,2018,10,3,weekday
23552,18-10-2018 14:23,42,Out,2018-10-18,2018,10,3,weekday
23557,18-10-2018 14:22,41,Out,2018-10-18,2018,10,3,weekday
23559,18-10-2018 14:22,42,Out,2018-10-18,2018,10,3,weekday
23560,18-10-2018 14:22,40,Out,2018-10-18,2018,10,3,weekday
23582,18-10-2018 14:21,41,Out,2018-10-18,2018,10,3,weekday
23585,18-10-2018 14:21,40,Out,2018-10-18,2018,10,3,weekday
23588,18-10-2018 14:21,42,Out,2018-10-18,2018,10,3,weekday
23606,18-10-2018 14:20,41,Out,2018-10-18,2018,10,3,weekday
23616,18-10-2018 14:20,42,Out,2018-10-18,2018,10,3,weekday
23630,18-10-2018 14:19,41,Out,2018-10-18,2018,10,3,weekday
23633,18-10-2018 14:19,42,Out,2018-10-18,2018,10,3,weekday
23653,18-10-2018 14:18,41,Out,2018-10-18,2018,10,3,weekday
23655,18-10-2018 14:18,42,Out,2018-10-18,2018,10,3,weekday
23661,18-10-2018 14:18,40,Out,2018-10-18,2018,10,3,weekday
23677,18-10-2018 14:17,41,Out,2018-10-18,2018,10,3,weekday
23681,18-10-2018 14:17,42,Out,2018-10-18,2018,10,3,weekday
23701,18-10-2018 14:16,42,Out,2018-10-18,2018,10,3,weekday
23702,18-10-2018 14:16,41,Out,2018-10-18,2018,10,3,weekday
23709,18-10-2018 14:16,40,Out,2018-10-18,2018,10,3,weekday
23724,18-10-2018 14:15,41,Out,2018-10-18,2018,10,3,weekday
23734,18-10-2018 14:15,43,Out,2018-10-18,2018,10,3,weekday
23743,18-10-2018 14:15,40,Out,2018-10-18,2018,10,3,weekday
23746,18-10-2018 14:14,41,Out,2018-10-18,2018,10,3,weekday
23749,18-10-2018 14:14,42,Out,2018-10-18,2018,10,3,weekday
23770,18-10-2018 14:13,42,Out,2018-10-18,2018,10,3,weekday
23771,18-10-2018 14:13,41,Out,2018-10-18,2018,10,3,weekday
23790,18-10-2018 14:13,40,Out,2018-10-18,2018,10,3,weekday
23794,18-10-2018 14:12,41,Out,2018-10-18,2018,10,3,weekday
23799,18-10-2018 14:12,42,Out,2018-10-18,2018,10,3,weekday
23817,18-10-2018 14:11,41,Out,2018-10-18,2018,10,3,weekday
23818,18-10-2018 14:11,42,Out,2018-10-18,2018,10,3,weekday
23838,18-10-2018 14:10,42,Out,2018-10-18,2018,10,3,weekday
23839,18-10-2018 14:10,41,Out,2018-10-18,2018,10,3,weekday
23860,18-10-2018 14:09,42,Out,2018-10-18,2018,10,3,weekday
23861,18-10-2018 14:09,41,Out,2018-10-18,2018,10,3,weekday
23867,18-10-2018 14:09,43,Out,2018-10-18,2018,10,3,weekday
23882,18-10-2018 14:08,41,Out,2018-10-18,2018,10,3,weekday
23883,18-10-2018 14:08,42,Out,2018-10-18,2018,10,3,weekday
23902,18-10-2018 14:08,43,Out,2018-10-18,2018,10,3,weekday
23904,18-10-2018 14:07,42,Out,2018-10-18,2018,10,3,weekday
23911,18-10-2018 14:07,41,Out,2018-10-18,2018,10,3,weekday
23912,18-10-2018 14:07,43,Out,2018-10-18,2018,10,3,weekday
23927,18-10-2018 14:06,41,Out,2018-10-18,2018,10,3,weekday
23928,18-10-2018 14:06,42,Out,2018-10-18,2018,10,3,weekday
23949,18-10-2018 14:05,42,Out,2018-10-18,2018,10,3,weekday
23958,18-10-2018 14:05,41,Out,2018-10-18,2018,10,3,weekday
23971,18-10-2018 14:04,42,Out,2018-10-18,2018,10,3,weekday
23983,18-10-2018 14:04,41,Out,2018-10-18,2018,10,3,weekday
23987,18-10-2018 14:04,43,Out,2018-10-18,2018,10,3,weekday
23996,18-10-2018 14:03,42,Out,2018-10-18,2018,10,3,weekday
24004,18-10-2018 14:03,43,Out,2018-10-18,2018,10,3,weekday
24005,18-10-2018 14:03,41,Out,2018-10-18,2018,10,3,weekday
24020,18-10-2018 14:02,42,Out,2018-10-18,2018,10,3,weekday
24021,18-10-2018 14:02,41,Out,2018-10-18,2018,10,3,weekday
24023,18-10-2018 14:02,43,Out,2018-10-18,2018,10,3,weekday
24043,18-10-2018 14:01,43,Out,2018-10-18,2018,10,3,weekday
24044,18-10-2018 14:01,42,Out,2018-10-18,2018,10,3,weekday
24064,18-10-2018 14:00,43,Out,2018-10-18,2018,10,3,weekday
24068,18-10-2018 14:00,42,Out,2018-10-18,2018,10,3,weekday
24086,18-10-2018 13:59,43,Out,2018-10-18,2018,10,3,weekday
24090,18-10-2018 13:59,42,Out,2018-10-18,2018,10,3,weekday
24107,18-10-2018 13:59,44,Out,2018-10-18,2018,10,3,weekday
24109,18-10-2018 13:58,43,Out,2018-10-18,2018,10,3,weekday
24115,18-10-2018 13:58,42,Out,2018-10-18,2018,10,3,weekday
24130,18-10-2018 13:57,43,Out,2018-10-18,2018,10,3,weekday
24144,18-10-2018 13:57,44,Out,2018-10-18,2018,10,3,weekday
24154,18-10-2018 13:56,43,Out,2018-10-18,2018,10,3,weekday
24158,18-10-2018 13:56,44,Out,2018-10-18,2018,10,3,weekday
24176,18-10-2018 13:55,44,Out,2018-10-18,2018,10,3,weekday
24180,18-10-2018 13:55,43,Out,2018-10-18,2018,10,3,weekday
24198,18-10-2018 13:54,44,Out,2018-10-18,2018,10,3,weekday
24210,18-10-2018 13:54,45,Out,2018-10-18,2018,10,3,weekday
24222,18-10-2018 13:53,44,Out,2018-10-18,2018,10,3,weekday
24228,18-10-2018 13:53,45,Out,2018-10-18,2018,10,3,weekday
24246,18-10-2018 13:52,45,Out,2018-10-18,2018,10,3,weekday
24247,18-10-2018 13:52,44,Out,2018-10-18,2018,10,3,weekday
24268,18-10-2018 13:51,45,Out,2018-10-18,2018,10,3,weekday
24270,18-10-2018 13:51,47,Out,2018-10-18,2018,10,3,weekday
24277,18-10-2018 13:51,46,Out,2018-10-18,2018,10,3,weekday
24278,18-10-2018 13:51,44,Out,2018-10-18,2018,10,3,weekday
24291,18-10-2018 13:50,45,Out,2018-10-18,2018,10,3,weekday
24295,18-10-2018 13:50,46,Out,2018-10-18,2018,10,3,weekday
24313,18-10-2018 13:49,46,Out,2018-10-18,2018,10,3,weekday
24314,18-10-2018 13:49,45,Out,2018-10-18,2018,10,3,weekday
24338,18-10-2018 13:48,46,Out,2018-10-18,2018,10,3,weekday
24341,18-10-2018 13:48,47,Out,2018-10-18,2018,10,3,weekday
24360,18-10-2018 13:47,46,Out,2018-10-18,2018,10,3,weekday
24362,18-10-2018 13:47,47,Out,2018-10-18,2018,10,3,weekday
24379,18-10-2018 13:47,48,Out,2018-10-18,2018,10,3,weekday
24380,18-10-2018 13:46,46,Out,2018-10-18,2018,10,3,weekday
24381,18-10-2018 13:46,47,Out,2018-10-18,2018,10,3,weekday
24388,18-10-2018 13:46,48,Out,2018-10-18,2018,10,3,weekday
24404,18-10-2018 13:45,47,Out,2018-10-18,2018,10,3,weekday
24407,18-10-2018 13:45,48,Out,2018-10-18,2018,10,3,weekday
24426,18-10-2018 13:44,47,Out,2018-10-18,2018,10,3,weekday
24433,18-10-2018 13:39,47,Out,2018-10-18,2018,10,3,weekday
24434,18-10-2018 13:35,47,Out,2018-10-18,2018,10,3,weekday
24435,18-10-2018 13:29,47,Out,2018-10-18,2018,10,3,weekday
24436,18-10-2018 13:27,47,Out,2018-10-18,2018,10,3,weekday
24437,18-10-2018 13:05,47,Out,2018-10-18,2018,10,3,weekday
24438,18-10-2018 13:03,48,Out,2018-10-18,2018,10,3,weekday
24439,18-10-2018 12:59,47,Out,2018-10-18,2018,10,3,weekday
24440,18-10-2018 12:57,48,Out,2018-10-18,2018,10,3,weekday
24441,18-10-2018 12:55,47,Out,2018-10-18,2018,10,3,weekday
24442,18-10-2018 12:53,48,Out,2018-10-18,2018,10,3,weekday
24443,18-10-2018 12:51,47,Out,2018-10-18,2018,10,3,weekday
24444,18-10-2018 12:41,48,Out,2018-10-18,2018,10,3,weekday
24445,18-10-2018 12:16,33,In,2018-10-18,2018,10,3,weekday
24446,18-10-2018 12:14,35,In,2018-10-18,2018,10,3,weekday
24447,18-10-2018 11:52,33,In,2018-10-18,2018,10,3,weekday
24448,18-10-2018 11:50,33,In,2018-10-18,2018,10,3,weekday
24449,18-10-2018 11:45,48,Out,2018-10-18,2018,10,3,weekday
24450,18-10-2018 11:43,49,Out,2018-10-18,2018,10,3,weekday
24451,18-10-2018 11:21,48,Out,2018-10-18,2018,10,3,weekday
24452,18-10-2018 11:17,49,Out,2018-10-18,2018,10,3,weekday
24453,18-10-2018 11:12,33,In,2018-10-18,2018,10,3,weekday
24454,18-10-2018 10:47,48,Out,2018-10-18,2018,10,3,weekday
24455,18-10-2018 10:45,49,Out,2018-10-18,2018,10,3,weekday
24456,18-10-2018 10:27,48,Out,2018-10-18,2018,10,3,weekday
24457,18-10-2018 10:26,47,Out,2018-10-18,2018,10,3,weekday
24458,18-10-2018 10:24,48,Out,2018-10-18,2018,10,3,weekday
24459,18-10-2018 10:22,47,Out,2018-10-18,2018,10,3,weekday
24460,18-10-2018 10:20,48,Out,2018-10-18,2018,10,3,weekday
24461,18-10-2018 10:14,49,Out,2018-10-18,2018,10,3,weekday
24462,18-10-2018 09:50,49,Out,2018-10-18,2018,10,3,weekday
24463,18-10-2018 09:48,33,In,2018-10-18,2018,10,3,weekday
24464,18-10-2018 09:46,33,In,2018-10-18,2018,10,3,weekday
24465,18-10-2018 09:34,48,Out,2018-10-18,2018,10,3,weekday
24466,18-10-2018 09:32,47,Out,2018-10-18,2018,10,3,weekday
24467,18-10-2018 09:30,48,Out,2018-10-18,2018,10,3,weekday
24468,18-10-2018 09:28,47,Out,2018-10-18,2018,10,3,weekday
24469,18-10-2018 09:22,48,Out,2018-10-18,2018,10,3,weekday
24470,18-10-2018 09:20,49,Out,2018-10-18,2018,10,3,weekday
24471,18-10-2018 09:06,48,Out,2018-10-18,2018,10,3,weekday
24472,18-10-2018 08:54,47,Out,2018-10-18,2018,10,3,weekday
24473,18-10-2018 08:50,46,Out,2018-10-18,2018,10,3,weekday
24474,18-10-2018 08:48,49,Out,2018-10-18,2018,10,3,weekday
24475,18-10-2018 08:40,48,Out,2018-10-18,2018,10,3,weekday
24476,18-10-2018 08:36,49,Out,2018-10-18,2018,10,3,weekday
24477,18-10-2018 08:32,48,Out,2018-10-18,2018,10,3,weekday
24478,18-10-2018 08:30,47,Out,2018-10-18,2018,10,3,weekday
24479,18-10-2018 08:28,48,Out,2018-10-18,2018,10,3,weekday
24480,18-10-2018 08:26,49,Out,2018-10-18,2018,10,3,weekday
24481,18-10-2018 08:00,48,Out,2018-10-18,2018,10,3,weekday
24482,18-10-2018 07:58,49,Out,2018-10-18,2018,10,3,weekday
24483,18-10-2018 07:54,48,Out,2018-10-18,2018,10,3,weekday
24484,18-10-2018 07:52,47,Out,2018-10-18,2018,10,3,weekday
24485,18-10-2018 07:34,48,Out,2018-10-18,2018,10,3,weekday
24486,18-10-2018 07:28,33,In,2018-10-18,2018,10,3,weekday
24487,18-10-2018 07:26,33,In,2018-10-18,2018,10,3,weekday
24488,18-10-2018 07:22,33,In,2018-10-18,2018,10,3,weekday
24489,18-10-2018 07:20,32,In,2018-10-18,2018,10,3,weekday
24490,18-10-2018 07:14,33,In,2018-10-18,2018,10,3,weekday
24491,18-10-2018 07:12,32,In,2018-10-18,2018,10,3,weekday
24492,18-10-2018 07:12,48,Out,2018-10-18,2018,10,3,weekday
24493,18-10-2018 07:08,33,In,2018-10-18,2018,10,3,weekday
24494,18-10-2018 07:06,35,In,2018-10-18,2018,10,3,weekday
24495,18-10-2018 07:04,48,Out,2018-10-18,2018,10,3,weekday
24496,18-10-2018 07:02,47,Out,2018-10-18,2018,10,3,weekday
24497,18-10-2018 06:58,47,Out,2018-10-18,2018,10,3,weekday
24498,18-10-2018 06:54,47,Out,2018-10-18,2018,10,3,weekday
24499,18-10-2018 06:52,48,Out,2018-10-18,2018,10,3,weekday
24500,18-10-2018 06:46,47,Out,2018-10-18,2018,10,3,weekday
24501,18-10-2018 06:44,47,Out,2018-10-18,2018,10,3,weekday
24502,18-10-2018 06:36,47,Out,2018-10-18,2018,10,3,weekday
24503,18-10-2018 06:22,47,Out,2018-10-18,2018,10,3,weekday
24504,18-10-2018 06:16,46,Out,2018-10-18,2018,10,3,weekday
24505,18-10-2018 06:12,46,Out,2018-10-18,2018,10,3,weekday
24506,18-10-2018 06:06,45,Out,2018-10-18,2018,10,3,weekday
24507,18-10-2018 06:04,45,Out,2018-10-18,2018,10,3,weekday
24508,18-10-2018 06:02,45,Out,2018-10-18,2018,10,3,weekday
24509,18-10-2018 06:00,44,Out,2018-10-18,2018,10,3,weekday
24510,18-10-2018 05:54,46,Out,2018-10-18,2018,10,3,weekday
24511,18-10-2018 05:52,44,Out,2018-10-18,2018,10,3,weekday
24512,18-10-2018 05:50,45,Out,2018-10-18,2018,10,3,weekday
24513,18-10-2018 05:48,46,Out,2018-10-18,2018,10,3,weekday
24514,18-10-2018 05:46,46,Out,2018-10-18,2018,10,3,weekday
24515,18-10-2018 05:44,46,Out,2018-10-18,2018,10,3,weekday
24516,18-10-2018 05:42,45,Out,2018-10-18,2018,10,3,weekday
24517,18-10-2018 05:40,44,Out,2018-10-18,2018,10,3,weekday
24518,18-10-2018 05:38,45,Out,2018-10-18,2018,10,3,weekday
24519,18-10-2018 05:36,45,Out,2018-10-18,2018,10,3,weekday
24520,18-10-2018 05:32,46,Out,2018-10-18,2018,10,3,weekday
24521,18-10-2018 05:30,46,Out,2018-10-18,2018,10,3,weekday
24522,18-10-2018 05:20,45,Out,2018-10-18,2018,10,3,weekday
24523,18-10-2018 05:18,44,Out,2018-10-18,2018,10,3,weekday
24524,18-10-2018 05:16,44,Out,2018-10-18,2018,10,3,weekday
24525,18-10-2018 05:14,44,Out,2018-10-18,2018,10,3,weekday
24526,18-10-2018 05:08,45,Out,2018-10-18,2018,10,3,weekday
24527,18-10-2018 05:06,45,Out,2018-10-18,2018,10,3,weekday
24528,18-10-2018 05:04,44,Out,2018-10-18,2018,10,3,weekday
24529,18-10-2018 05:02,43,Out,2018-10-18,2018,10,3,weekday
24530,18-10-2018 04:58,44,Out,2018-10-18,2018,10,3,weekday
24531,18-10-2018 04:56,44,Out,2018-10-18,2018,10,3,weekday
24532,18-10-2018 04:54,44,Out,2018-10-18,2018,10,3,weekday
24533,18-10-2018 04:52,44,Out,2018-10-18,2018,10,3,weekday
24534,18-10-2018 04:44,43,Out,2018-10-18,2018,10,3,weekday
